T_years,Model_1a_Rocket_Cost,Model_1b_Rocket_Cost,Elevator_Cost,Model_1a_Total,Model_1b_Total
574,4718852143181975.0,1.486412856102783e+18,31344897628.386482,4718883488079603.0,1.4864128874476805e+18
575,4691532313932543.0,1.4697138826692383e+18,31344897628.386482,4691563658830171.0,1.4697139140141358e+18
576,4664458294034070.0,1.4532598921401088e+18,31344897628.386482,4664489638931698.0,1.4532599234850063e+18
577,4637627192273047.0,1.437046552548756e+18,31344897628.386482,4637658537170675.0,1.4370465838936535e+18
578,4611036158847924.0,1.4210696206666865e+18,31344897628.386482,4611067503745552.0,1.421069652011584e+18
579,4584682384675053.0,1.4053249399494825e+18,31344897628.386482,4584713729572681.0,1.40532497129438e+18
580,4558563100707863.0,1.3898084385354982e+18,31344897628.386482,4558594445605491.0,1.3898084698803958e+18
581,4532675577269035.0,1.3745161272959288e+18,31344897628.386482,4532706922166663.0,1.3745161586408264e+18
582,4507017123395372.0,1.3594440979347156e+18,31344897628.386482,4507048468293000.0,1.3594441292796132e+18
583,4481585086195108.5,1.3445885211369454e+18,31344897628.386482,4481616431092737.0,1.344588552481843e+18
584,4456376850217368.0,1.3299456447643886e+18,31344897628.386482,4456408195114996.5,1.3299456761092861e+18
585,4431389836833562.0,1.315511792096787e+18,31344897628.386482,4431421181731190.5,1.3155118234416845e+18
586,4406621503630421.5,1.3012833601177574e+18,31344897628.386482,4406652848528050.0,1.301283391462655e+18
587,4382069343814442.5,1.2872568178439058e+18,31344897628.386482,4382100688712071.0,1.2872568491888033e+18
588,4357730885627521.5,1.2734287046960845e+18,31344897628.386482,4357762230525150.0,1.273428736040982e+18
589,4333603691773511.5,1.2597956289115722e+18,31344897628.386482,4333635036671140.0,1.2597956602564698e+18
590,4309685358855486.5,1.2463542659960517e+18,31344897628.386482,4309716703753115.0,1.2463542973409492e+18
591,4285973516823502.0,1.2331013572142853e+18,31344897628.386482,4286004861721130.5,1.2331013885591828e+18
592,4262465828432611.0,1.2200337081184527e+18,31344897628.386482,4262497173330239.5,1.2200337394633503e+18
593,4239159988710926.5,1.2071481871131113e+18,31344897628.386482,4239191333608555.0,1.2071482184580088e+18
594,4216053724437543.5,1.1944417240557315e+18,31344897628.386482,4216085069335172.0,1.194441755400629e+18
595,4193144793630082.5,1.1819113088919288e+18,31344897628.386482,4193176138527711.0,1.1819113402368264e+18
596,4170430985041684.0,1.169553990324366e+18,31344897628.386482,4170462329939312.5,1.1695540216692636e+18
597,4147910117667242.0,1.1573668745144548e+18,31344897628.386482,4147941462564870.5,1.1573669058593523e+18
598,4125580040258686.5,1.1453471238159649e+18,31344897628.386482,4125611385156315.0,1.1453471551608626e+18
599,4103438630849154.0,1.1334919555396756e+18,31344897628.386482,4103469975746782.5,1.1334919868845733e+18
600,4081483796285814.0,1.1217986407482331e+18,31344897628.386482,4081515141183442.5,1.1217986720931308e+18
601,4059713471771238.0,1.1102645030804077e+18,31344897628.386482,4059744816668866.5,1.1102645344253053e+18
602,4038125620413068.0,1.0988869176039551e+18,31344897628.386482,4038156965310696.5,1.0988869489488527e+18
603,4016718232781886.5,1.0876633096963286e+18,31344897628.386482,4016749577679515.0,1.0876633410412262e+18
604,3995489326477054.5,1.0765911539524974e+18,31344897628.386482,3995520671374683.0,1.0765911852973951e+18
605,3974436945700407.0,1.0656679731191351e+18,31344897628.386482,3974468290598035.5,1.0656680044640328e+18
606,3953559160837617.5,1.054891337054506e+18,31344897628.386482,3953590505735246.0,1.0548913683994036e+18
607,3932854068047091.5,1.0442588617133449e+18,31344897628.386482,3932885412944720.0,1.0442588930582426e+18
608,3912319788856226.0,1.0337682081560776e+18,31344897628.386482,3912351133753854.5,1.0337682395009752e+18
609,3891954469764895.0,1.0234170815817504e+18,31344897628.386482,3891985814662523.5,1.023417112926648e+18
610,3871756281856022.0,1.0132032303840465e+18,31344897628.386482,3871787626753650.5,1.0132032617289441e+18
611,3851723420413073.0,1.0031244452297477e+18,31344897628.386482,3851754765310701.5,1.0031244765746454e+18
612,3831854104544368.0,9.931785581591128e+17,31344897628.386482,3831885449441996.5,9.931785895040105e+17
613,3812146576814037.5,9.833634417075569e+17,31344897628.386482,3812177921711666.0,9.833634730524545e+17
614,3792599102879521.0,9.736770080480867e+17,31344897628.386482,3792630447777149.5,9.736770393929843e+17
615,3773209971135463.5,9.641172081539741e+17,31344897628.386482,3773241316033092.0,9.641172394988718e+17
616,3753977492363889.0,9.546820309811041e+17,31344897628.386482,3754008837261517.5,9.546820623260018e+17
617,3734899999390516.5,9.453695026695311e+17,31344897628.386482,3734931344288145.0,9.453695340144288e+17
618,3715975846747115.5,9.36177685763719e+17,31344897628.386482,3716007191644744.0,9.361777171086167e+17
619,3697203410339763.5,9.271046784509932e+17,31344897628.386482,3697234755237392.0,9.271047097958908e+17
620,3678581087122904.0,9.181486138177353e+17,31344897628.386482,3678612432020532.5,9.18148645162633e+17
621,3660107294779082.5,9.093076591228804e+17,31344897628.386482,3660138639676711.0,9.09307690467778e+17
622,3641780471404253.0,9.005800150882513e+17,31344897628.386482,3641811816301881.5,9.005800464331489e+17
623,3623599075198545.5,8.919639152053073e+17,31344897628.386482,3623630420096174.0,8.919639465502049e+17
624,3605561584162390.5,8.834576250579164e+17,31344897628.386482,3605592929060019.0,8.834576564028141e+17
625,3587666495797889.0,8.75059441660696e+17,31344897628.386482,3587697840695517.5,8.750594730055937e+17
626,3569912326815336.5,8.667676928125724e+17,31344897628.386482,3569943671712965.0,8.667677241574701e+17
627,3552297612844803.5,8.585807364651524e+17,31344897628.386482,3552328957742432.0,8.5858076781005e+17
628,3534820908152647.5,8.504969601055386e+17,31344897628.386482,3534852253050276.0,8.504969914504362e+17
629,3517480785362905.5,8.425147801532145e+17,31344897628.386482,3517512130260534.0,8.425148114981121e+17
630,3500275835183425.0,8.346326413706789e+17,31344897628.386482,3500307180081053.5,8.346326727155766e+17
631,3483204666136699.5,8.26849016287439e+17,31344897628.386482,3483236011034328.0,8.268490476323366e+17
632,3466265904295249.0,8.191624046370724e+17,31344897628.386482,3466297249192877.5,8.1916243598197e+17
633,3449458193021529.0,8.115713328069999e+17,31344897628.386482,3449489537919157.5,8.115713641518976e+17
634,3432780192712221.0,8.040743533006685e+17,31344897628.386482,3432811537609849.5,8.040743846455662e+17
635,3416230580546872.0,7.96670044211847e+17,31344897628.386482,3416261925444500.5,7.966700755567447e+17
636,3399808050240759.5,7.893570087106943e+17,31344897628.386482,3399839395138388.0,7.89357040055592e+17
637,3383511311801931.5,7.82133874541373e+17,31344897628.386482,3383542656699560.0,7.821339058862707e+17
638,3367339091292321.5,7.749992935308576e+17,31344897628.386482,3367370436189950.0,7.749993248757553e+17
639,3351290130592879.5,7.679519411087085e+17,31344897628.386482,3351321475490508.0,7.679519724536061e+17
640,3335363187172619.5,7.609905158375185e+17,31344897628.386482,3335394532070248.0,7.609905471824161e+17
641,3319557033861554.0,7.541137389537917e+17,31344897628.386482,3319588378759182.5,7.541137702986894e+17
642,3303870458627374.5,7.473203539189706e+17,31344897628.386482,3303901803525003.0,7.473203852638683e+17
643,3288302264355883.0,7.406091259803926e+17,31344897628.386482,3288333609253511.5,7.406091573252902e+17
644,3272851268635044.0,7.339788417419241e+17,31344897628.386482,3272882613532672.5,7.339788730868218e+17
645,3257516303542627.0,7.274283087440238e+17,31344897628.386482,3257547648440255.5,7.274283400889215e+17
646,3242296215437354.5,7.209563550530348e+17,31344897628.386482,3242327560334983.0,7.209563863979324e+17
647,3227189864753497.0,7.145618288594559e+17,31344897628.386482,3227221209651125.5,7.145618602043535e+17
648,3212196125798849.0,7.082435980849933e+17,31344897628.386482,3212227470696477.5,7.08243629429891e+17
649,3197313886556024.5,7.020005499981709e+17,31344897628.386482,3197345231453653.0,7.020005813430685e+17
650,3182542048487011.0,6.958315908383067e+17,31344897628.386482,3182573393384639.5,6.958316221832044e+17
651,3167879526340923.0,6.897356454476348e+17,31344897628.386482,3167910871238551.5,6.897356767925325e+17
652,3153325247964891.0,6.837116569114011e+17,31344897628.386482,3153356592862519.5,6.837116882562988e+17
653,3138878154118033.0,6.777585862057238e+17,31344897628.386482,3138909499015661.5,6.777586175506214e+17
654,3124537198288456.5,6.718754118530538e+17,31344897628.386482,3124568543186085.0,6.718754431979515e+17
655,3110301346513221.5,6.660611295850273e+17,31344897628.386482,3110332691410850.0,6.66061160929925e+17
656,3096169577201227.0,6.603147520125604e+17,31344897628.386482,3096200922098855.5,6.60314783357458e+17
657,3082140880958958.0,6.546353083030138e+17,31344897628.386482,3082172225856586.5,6.546353396479114e+17
658,3068214260419041.0,6.490218438642328e+17,31344897628.386482,3068245605316669.5,6.490218752091305e+17
659,3054388730071562.5,6.434734200353386e+17,31344897628.386482,3054420074969191.0,6.434734513802363e+17
660,3040663316098098.0,6.379891137840859e+17,31344897628.386482,3040694660995726.5,6.379891451289836e+17
661,3027037056208395.5,6.325680174106433e+17,31344897628.386482,3027068401106024.0,6.32568048755541e+17
662,3013508999479683.5,6.272092382576485e+17,31344897628.386482,3013540344377312.0,6.272092696025462e+17
663,3000078206198532.0,6.219118984263809e+17,31344897628.386482,3000109551096160.5,6.219119297712786e+17
664,2986743747705244.0,6.166751344989254e+17,31344897628.386482,2986775092602872.5,6.166751658438231e+17
665,2973504706240718.0,6.114980972661722e+17,31344897628.386482,2973536051138346.5,6.114981286110698e+17
666,2960360174795741.0,6.06379951461529e+17,31344897628.386482,2960391519693369.5,6.063799828064266e+17
667,2947309256962671.0,6.013198755002089e+17,31344897628.386482,2947340601860299.5,6.013199068451066e+17
668,2934351066789457.0,5.963170612239606e+17,31344897628.386482,2934382411687085.5,5.963170925688582e+17
669,2921484728635977.5,5.913707136511341e+17,31344897628.386482,2921516073533606.0,5.913707449960317e+17
670,2908709377032620.0,5.864800507319267e+17,31344897628.386482,2908740721930248.5,5.864800820768243e+17
671,2896024156541108.0,5.816443031087244e+17,31344897628.386482,2896055501438736.5,5.81644334453622e+17
672,2883428221617485.0,5.768627138814054e+17,31344897628.386482,2883459566515113.5,5.768627452263031e+17
673,2870920736477265.0,5.721345383774893e+17,31344897628.386482,2870952081374893.5,5.721345697223869e+17
674,2858500874962678.5,5.6745904392702803e+17,31344897628.386482,2858532219860307.0,5.674590752719256e+17
675,2846167820411985.0,5.628355096421347e+17,31344897628.386482,2846199165309613.5,5.628355409870323e+17
676,2833920765530833.0,5.582632262010362e+17,31344897628.386482,2833952110428461.5,5.582632575459338e+17
677,2821758912265604.5,5.537414956365463e+17,31344897628.386482,2821790257163233.0,5.537415269814439e+17
678,2809681471678729.5,5.492696311288779e+17,31344897628.386482,2809712816576358.0,5.492696624737755e+17
679,2797687663825924.5,5.4484695680266566e+17,31344897628.386482,2797719008723553.0,5.4484698814756326e+17
680,2785776717635338.0,5.4047280752813203e+17,31344897628.386482,2785808062532966.5,5.404728388730296e+17
681,2773947870788539.0,5.361465287262922e+17,31344897628.386482,2773979215686167.5,5.361465600711898e+17
682,2762200369603352.0,5.3186747617810477e+17,31344897628.386482,2762231714500980.5,5.318675075230024e+17
683,2750533468918489.0,5.2763501583748506e+17,31344897628.386482,2750564813816117.5,5.2763504718238266e+17
684,2738946431979936.5,5.234485236480948e+17,31344897628.386482,2738977776877565.0,5.234485549929924e+17
685,2727438530329095.0,5.193073853638224e+17,31344897628.386482,2727469875226723.5,5.1930741670872e+17
686,2716009043692618.5,5.1521099637286637e+17,31344897628.386482,2716040388590247.0,5.15211027717764e+17
687,2704657259873927.0,5.1115876152535674e+17,31344897628.386482,2704688604771555.5,5.1115879287025434e+17
688,2693382474646379.0,5.071500949644218e+17,31344897628.386482,2693413819544007.5,5.071501263093194e+17
689,2682183991648053.0,5.031844199606285e+17,31344897628.386482,2682215336545681.5,5.031844513055261e+17
690,2671061122278137.5,4.992611687497257e+17,31344897628.386482,2671092467175766.0,4.992612000946233e+17
691,2660013185594871.5,4.9537978237361485e+17,31344897628.386482,2660044530492500.0,4.9537981371851245e+17
692,2649039508215032.5,4.915397105244779e+17,31344897628.386482,2649070853112661.0,4.915397418693755e+17
693,2638139424214934.0,4.877404113919886e+17,31344897628.386482,2638170769112562.5,4.877404427368862e+17
694,2627312275032918.5,4.8398135151354784e+17,31344897628.386482,2627343619930547.0,4.8398138285844544e+17
695,2616557409373307.0,4.80262005627479e+17,31344897628.386482,2616588754270935.5,4.802620369723766e+17
696,2605874183111780.5,4.765818565290942e+17,31344897628.386482,2605905528009409.0,4.765818878739918e+17
697,2595261959202192.0,4.7294039492961395e+17,31344897628.386482,2595293304099820.5,4.7294042627451155e+17
698,2584720107584750.5,4.693371193178333e+17,31344897628.386482,2584751452482379.0,4.693371506627309e+17
699,2574248005095581.0,4.65771535824499e+17,31344897628.386482,2574279349993209.5,4.657715671693966e+17
700,2563845035377630.0,4.6224315808933805e+17,31344897628.386482,2563876380275258.5,4.6224318943423565e+17
701,2553510588792884.5,4.587515071306749e+17,31344897628.386482,2553541933690513.0,4.587515384755725e+17
702,2543244062335900.0,4.5529611121757965e+17,31344897628.386482,2543275407233528.5,4.5529614256247725e+17
703,2533044859548594.5,4.518765057445071e+17,31344897628.386482,2533076204446223.0,4.518765370894047e+17
704,2522912390436307.0,4.484922331083474e+17,31344897628.386482,2522943735333935.5,4.48492264453245e+17
705,2512846071385092.5,4.451428425878722e+17,31344897628.386482,2512877416282721.0,4.451428739327698e+17
706,2502845325080226.0,4.418278902254832e+17,31344897628.386482,2502876669977854.5,4.418279215703808e+17
707,2492909580425902.5,4.3854693871125766e+17,31344897628.386482,2492940925323531.0,4.3854697005615526e+17
708,2483038272466120.0,4.352995572692055e+17,31344897628.386482,2483069617363748.5,4.352995886141031e+17
709,2473230842306705.0,4.3208532154571405e+17,31344897628.386482,2473262187204333.5,4.3208535289061165e+17
710,2463486737038488.0,4.289038135001219e+17,31344897628.386482,2463518081936116.5,4.289038448450195e+17
711,2453805409661589.0,4.2575462129738835e+17,31344897628.386482,2453836754559217.5,4.2575465264228595e+17
712,2444186319010805.0,4.2263733920279584e+17,31344897628.386482,2444217663908433.5,4.2263737054769344e+17
713,2434628929682078.5,4.195515674786696e+17,31344897628.386482,2434660274579707.0,4.1955159882356717e+17
714,2425132711960037.0,4.164969122830415e+17,31344897628.386482,2425164056857665.5,4.164969436279391e+17
715,2415697141746562.0,4.1347298557024154e+17,31344897628.386482,2415728486644190.5,4.1347301691513914e+17
716,2406321700490413.0,4.10479404993366e+17,31344897628.386482,2406353045388041.5,4.104794363382636e+17
717,2397005875117843.0,4.075157938085857e+17,31344897628.386482,2397037220015471.5,4.075158251534833e+17
718,2387749157964218.0,4.045817807812502e+17,31344897628.386482,2387780502861846.5,4.045818121261478e+17
719,2378551046706623.0,4.016770000937614e+17,31344897628.386482,2378582391604251.5,4.01677031438659e+17
720,2369411044297424.0,3.988010912551723e+17,31344897628.386482,2369442389195052.5,3.988011226000699e+17
721,2360328658898781.5,3.959536990124741e+17,31344897628.386482,2360360003796410.0,3.959537303573717e+17
722,2351303403818104.0,3.9313447326354496e+17,31344897628.386482,2351334748715732.5,3.9313450460844256e+17
723,2342334797444412.0,3.9034306897171475e+17,31344897628.386482,2342366142342040.5,3.9034310031661235e+17
724,2333422363185608.5,3.8757914608192134e+17,31344897628.386482,2333453708083237.0,3.8757917742681894e+17
725,2324565629406646.5,3.8484236943842477e+17,31344897628.386482,2324596974304275.0,3.848424007833224e+17
726,2315764129368556.0,3.8213240870404154e+17,31344897628.386482,2315795474266184.5,3.8213244004893914e+17
727,2307017401168355.0,3.7944893828087616e+17,31344897628.386482,2307048746065983.5,3.7944896962577376e+17
728,2298324987679785.0,3.767916372325101e+17,31344897628.386482,2298356332577413.5,3.767916685774077e+17
729,2289686436494895.5,3.7416018920762675e+17,31344897628.386482,2289717781392524.0,3.7416022055252435e+17
730,2281101299866450.0,3.71554282365041e+17,31344897628.386482,2281132644764078.5,3.715543137099386e+17
731,2272569134651128.0,3.689736093000996e+17,31344897628.386482,2272600479548756.5,3.689736406449972e+17
732,2264089502253538.0,3.664178669724313e+17,31344897628.386482,2264120847151166.5,3.664178983173289e+17
733,2255661968570999.5,3.638867566350164e+17,31344897628.386482,2255693313468628.0,3.63886787979914e+17
734,2247286103939104.5,3.613799837645525e+17,31344897628.386482,2247317448836733.0,3.613800151094501e+17
735,2238961483078034.2,3.588972579930783e+17,31344897628.386482,2238992827975662.8,3.588972893379759e+17
